,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-0.039887586120808026,-0.02157030255803825,0.05137708011161191,-0.033665940284632614,-0.002875844479758111,-0.03839100029891432,-0.05623140908535556,-0.043146232208117745,0.005428300580062891,0.051039172304000915,0.044085397190097866,-0.032208041994320966,-0.006852754108829766,-0.06044187842535698,-0.013283123371390048,0.01774623953588569,0.02397456802519872,0.014834208040868527,0.03669950119661829,0.006953573861738354
1,0.03630078232690394,0.04400979850543116,0.0497805063253717,0.05034691413813291,0.021972361729360266,-0.010796363557282055,0.019791240340030995,-0.04319297765702665,-0.02543562833759018,-0.04688226316241437,-0.02424578451780062,0.05352124723269162,-0.004245350587564123,-0.014013612559313375,0.039946530506243146,-0.032274660169318764,0.024963465004470838,0.007977051919295266,-0.0032242146203886562,-0.019534026778735735
2,0.03065299542450161,0.031001650681183514,0.016711242455176804,0.04712167909270398,-0.00689946363838853,0.04032719517010293,-0.0325945591312337,0.039103420284073126,-0.012567765118816413,-0.0484788066911723,-0.0196393556066294,-0.06138185295344134,0.004805395708467683,-0.06146118948900589,-0.05189021217474296,0.06703615817645175,-0.01141128682574237,-0.013091186982975678,0.007666227891580749,0.022761524513838928
3,0.039122049123528124,0.02769726405401603,0.03823684149562039,0.013087471612613625,-0.02020472918302357,0.008805201685636806,-0.031908954090276345,-0.013768534084755327,-0.04516685205291586,-0.02873416146336076,0.0009220288519549645,-0.0016652075403487555,-0.037699112112700585,-0.011131616604129802,0.04174552333037267,-0.04378843108025061,0.032672846584892945,-0.016612808563146373,0.04609286252946841,0.006121726781490245
4,0.04007241297434204,0.053795638524179006,-0.04255872463357896,-0.04326177523574696,-0.01221343382826056,-0.05928221559947304,-0.04854086501228036,0.03978215739000869,0.009411034978828555,-0.020360977529126384,-0.00785610485703082,-0.050977481053420655,-0.0020919151503049323,-0.009424846946782561,-0.0550593611594996,0.04460308664802603,0.04984874155415498,0.01455115631504323,0.029246643768996005,0.0314889325824783
5,-0.05774019159967181,-0.013617561715228063,-0.023063183901848923,0.03213736323750536,-0.03398621811419746,0.04598071522018932,0.02339207512783687,0.02435347883841752,0.00447007776846297,0.025997348746878625,0.020951836271096615,0.014140731046757213,0.04249897383169201,0.009719875677635775,-0.0037515138732858314,0.03525328481970818,0.027099075433807754,-0.02707826811097165,0.009464428091101316,-0.057100082939772014
6,0.01619029348774365,0.039000534683129535,-0.0027124822694838875,0.04860762748230487,0.017717572521539125,0.05106068633321166,-0.05073093814506082,-0.018948634210186308,-0.019644743970404374,-0.02023536938986376,-0.04086145021604698,-0.013302109585602762,-0.0134624759706031,0.025543141310784848,0.0163678351692926,-0.02083248221378661,0.03719521562580635,0.0013205789292188822,0.0026566941767753108,-0.042142002984986084
7,-0.005464244597185952,-0.02974669151725167,-0.039427976676723646,-0.010018155504526298,0.00106077323140281,-0.026509252108047974,0.0203946447979559,0.025172624561735028,-0.06156213693332748,-0.0189028847253441,-0.026570318161599365,-0.022847773164985992,0.024336032234663543,0.025660258724560472,-0.052120391449777294,0.029862942113024732,-0.04878580757583062,-0.05467959718332681,-0.03411180910657221,0.010826209674862782
8,0.027424296029981383,0.016785733426000073,0.0013961348852824264,0.02208383337932206,0.027102009044030574,-0.03971430088499991,0.043638144504084285,-0.028395519998650497,0.040197225262210416,0.0011024627294780633,-0.02065958587196644,-0.004546547368253684,-0.0435358155007949,-0.023516062831218258,0.03372173265460956,0.011946738786235693,0.04735835135301116,-0.045001582046790806,0.029073194208619115,0.025403155570367177
9,0.016930680831704147,0.026947127799233528,0.03103565189709185,-0.010895363928655998,-0.052511279985206286,0.04573896802994998,-0.05136704686291572,-0.046221244556890445,-0.025979574477944387,0.049486862058534746,-0.054592958828033444,0.012202674390832176,-0.014586402465044472,0.014021609981243537,0.004047673024516528,-0.0003172835678782364,-0.026048550881747345,0.009690232025478859,0.03074171430647334,-0.022206049643806715
10,-0.053752242757305925,-0.0027339315841399025,-0.05785932451691277,-0.014651686509406701,-0.0522431929415792,-0.06276196712446529,0.034790552845610646,-0.05367593728665373,0.04962330144388078,-0.030304805481950848,-0.04061827194412653,0.0357552794667234,0.046900194264310975,0.03748842576171363,-0.059942835757988845,0.008600608489330403,0.03354346743355492,0.04352125792247871,-0.0004292992046790167,-0.056920193118658396
11,-0.014760116590810498,-0.07243289913523601,-0.03806366889560137,-0.04051065109163217,0.029206593664503774,-0.07078702492909607,-0.03998233850310599,-0.01630278309374166,-0.046395928357222824,-0.015661779700096294,-0.05095504380672837,-0.059207878128587035,0.013411313239868782,0.0008901167729962266,-0.03793590319859153,0.001506262359007406,-0.04380704412863976,-0.008403770174946415,-0.028595080894262433,-0.056356646331086925
12,-0.006787336850581932,-0.04529270834285634,-0.06320698174658813,0.003528747276330278,-0.004566663341265891,-0.019771115544649834,-0.055070704912698436,-0.034444359957489144,-0.009120913370810481,-0.04554625409611666,0.03154540065826433,-0.05225733894248149,0.010049804420452089,-0.03944940591502257,-0.024534145242976556,0.044470103127266035,-0.02285514375776879,-0.027796047304953178,-0.05997083367788004,-0.0474757689315158
13,-0.0023371041734817403,-0.0038411876162864045,-0.027315881898371256,0.04416197511204674,-0.015004367971457612,-0.002620433268520395,-0.05773365387562731,0.0377891950151403,-0.009761122821457326,0.03889133280121707,-0.035843115041382594,-0.007891178263540612,-0.04830084891854693,-0.032698029725077606,0.011602928756998398,-0.09054239401902436,-0.053456045405192075,-0.019795455309408273,0.04916889303959879,0.044948430009500086
14,-0.007518668274565613,0.0364536810161273,-0.03844730612159883,0.01913038310915758,-0.035762567519393315,-0.05312042997866635,-4.320042371998815e-06,0.03169874881868793,0.04434562361205,0.007848676637564053,0.00530187747517498,-0.027137433952984312,-0.013854268990013647,-0.050225944385771534,0.009798673030439423,0.044820957162760265,-0.03940211425482204,0.01986177953057489,-0.04501698448835765,0.023599343064270622
